Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Status,Message,Category_CarEvent,Category_Drs,Category_Flag,Category_Other,Category_SafetyCar,Flag_BLACK AND WHITE,Flag_BLUE,Flag_CHEQUERED,Flag_CLEAR,Flag_DOUBLE YELLOW,Flag_GREEN,Flag_RED,Flag_YELLOW
0 days 01:19:30.581000,LAW,40,11.0,0 days 00:01:50.916000,0 days 00:00:57.224000,0 days 00:00:29.275000,0 days 00:00:24.417000,False,17.0,0 days 01:17:39.665000,0.0,-0.8333333333333334,0.0,0 days 01:18:08.865000,0,8.485404503753124,0.6356968215158916,0.268935236004391,110.916,2.7021746239372137,-0.7057539487013227,0.0,0.0,0.0,1.0080922020598346,17.548878544223495,-0.7047811926606292,1.0861390467861753,0.3390735549325035,False,False,False,True,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,ENABLED,DRS ENABLED,False,True,False,False,False,False,False,False,False,False,False,False,False
0 days 01:19:36.268000,RUS,63,11.0,0 days 00:01:38.867000,0 days 00:00:47.043000,0 days 00:00:27.538000,0 days 00:00:24.286000,False,18.0,0 days 01:17:57.401000,0.0,-0.8333333333333334,0.0,0 days 01:18:16.021000,0,5.654990269669166,-0.017679142373519127,0.23298572996706932,98.867,1.717135382603009,-0.6997580652931282,0.0,0.0,0.0,0.921693640673534,8.245450698264948,-0.7028287465842065,1.2368459408249408,0.9787745294351974,False,False,False,True,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:19:48.515000,PER,11,12.0,0 days 00:01:28.439000,0 days 00:00:29.203000,0 days 00:00:30.215000,0 days 00:00:29.021000,False,1.0,0 days 01:18:20.076000,0.0,0.0,-0.5,0,0 days 01:19:46.957000,0.6953016402557678,0.9892796689862701,1.532381997804611,88.439,0.8646173969914972,-0.6920924892736868,-0.9878894901737394,-0.44856218133164166,-0.08340748853453983,0.5922837992479985,2.830300465509949,-0.698624138337688,-0.7822607359117918,-0.5395808303297519,False,True,False,False,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:19:48.947000,STR,18,11.0,0 days 00:01:19.740000,0 days 00:00:27.549000,0 days 00:00:27.973000,0 days 00:00:24.218000,True,19.0,0 days 01:18:29.207000,0.0,-0.75,0.0,0,0,0.23547400611620725,0.14594696257287873,0.2143249176728867,79.74,0.1534499672988878,-0.6890056370296506,0.0,0.0,0.0,2.0249305214974678,-19.36690647482021,-0.6984758252191695,1.5728425487935627,2.845547990922274,False,False,False,True,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:19:53.752000,SAR,2,11.0,0 days 00:01:19.797000,0 days 00:00:26.922000,0 days 00:00:28.433000,0 days 00:00:24.442000,True,20.0,0 days 01:18:33.955000,0.0,0.0,-1.0,0,0,0.06116207951070302,0.3189768666541279,0.2757958287596047,79.797,0.1581098757357748,-0.6874005144302987,0.0,0.0,0.0,0.26320091548144636,-1.0765975454930254,-0.6968261850930553,1.7001762266300828,0.7432919503403393,False,False,False,True,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:04.075000,VER,1,12.0,0 days 00:01:38.034000,0 days 00:00:46.130000,0 days 00:00:27.928000,0 days 00:00:23.976000,False,2.0,0 days 01:18:26.041000,0.0,-0.8333333333333334,0.0,0 days 01:18:43.770000,0,5.401167639699748,0.12902012413014857,0.14791437980241443,98.034,1.6490353172007854,-0.6900759441378117,0.0,0.0,0.0,0.7484060814124579,9.334743969530297,-0.6932821195317906,-0.3699169217315171,3.6147376852220243,False,False,False,True,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:10.275000,ALO,14,12.0,0 days 00:01:17.979000,0 days 00:00:26.723000,0 days 00:00:27.395000,0 days 00:00:23.861000,True,3.0,0 days 01:18:52.296000,0.0,-0.75,0.0,0,0,0.005838198498748189,-0.07146887342486412,0.11635565312843021,77.979,0.009483322432962694,-0.6812001029739558,0.0,0.0,0.0,1.8149419650155318,-18.683030046551053,-0.6911535516271271,-0.20561540194245984,1.1157388866639044,False,False,False,True,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:13.754000,GAS,10,12.0,0 days 00:01:38.136000,0 days 00:00:46.387000,0 days 00:00:27.700000,0 days 00:00:24.049000,False,4.0,0 days 01:18:35.618000,0.0,-0.8333333333333334,0.0,0 days 01:18:53.630000,0,5.4726160689463414,0.04325747602031162,0.16794731064763957,98.136,1.6573741007194243,-0.686838315845058,0.0,0.0,0.0,0.8555664541441897,8.31146847228102,-0.6899591503786876,-0.11342104914469647,0.38926712054459606,False,False,False,True,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:15.021000,SAI,55,12.0,0 days 00:01:17.997000,0 days 00:00:26.877000,0 days 00:00:27.416000,0 days 00:00:23.704000,True,5.0,0 days 01:18:57.024000,0.0,-0.75,0.0,0,0,0.0486516541562405,-0.06356968215158942,0.07327113062568594,77.997,0.01095487246566386,-0.6796017416323937,0.0,0.0,0.0,1.7137485695602435,-17.61997460854851,-0.6895241672278475,-0.07984523856844765,-0.20130823655055283,False,False,False,True,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:15.029000,ZHO,24,12.0,0 days 00:01:19.633000,0 days 00:00:27.470000,0 days 00:00:27.873000,0 days 00:00:24.290000,True,6.0,0 days 01:18:55.396000,0.0,-0.75,0.0,0,0,0.21351125938281815,0.10833176603347762,0.23408342480790295,79.63300000000001,0.14470241988227567,-0.680152108016502,0.0,0.0,0.0,2.1940493706065083,-21.208633093525254,-0.6895214206886157,-0.07963323660742849,-0.5374449339207177,False,False,True,False,False,-0.35294117647058887,-0.09090909090909091,-0.2857142857143321,0.0,-0.19696969696969713,-0.8,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:21.653000,MAG,20,12.0,0 days 00:01:18.419000,0 days 00:00:26.596000,0 days 00:00:27.683000,0 days 00:00:24.140000,True,7.0,0 days 01:19:03.234000,0.0,-0.6666666666666666,0.0,0,0,-0.029469001946066616,0.036862892608613494,0.19291986827661903,78.419,0.04545454545454524,-0.6775023710885908,0.0,0.0,0.0,0.18939022396599708,-1.4786288616165937,-0.6872472862046656,0.09590438711558343,1.228941396342113,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:24.851000,PIA,81,12.0,0 days 00:01:17.100000,0 days 00:00:26.053000,0 days 00:00:27.421000,0 days 00:00:23.626000,True,8.0,0 days 01:19:07.751000,0.0,0.08333333333333333,-1.0,0,0,-0.1804281345565751,-0.0616889223246197,0.051866081229418264,77.10000000000001,-0.062377370830608674,-0.6759753410167136,0.0,0.0,0.0,-0.08100376001307716,0.20482437579347523,-0.686149357146744,0.18065217103258607,0.31424375917763964,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:24.899000,TSU,22,12.0,0 days 00:01:18.212000,0 days 00:00:26.677000,0 days 00:00:27.622000,0 days 00:00:23.913000,True,9.0,0 days 01:19:06.687000,0.0,-0.75,0.0,0,0,-0.006950236308035063,0.013917622719578346,0.13062568605927533,78.212,0.028531720078482977,-0.6763350399311431,0.0,0.0,0.0,1.8326794180153683,-18.66948793906057,-0.686132877911353,0.18192418279869496,-0.5267654518756071,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:25.750000,OCO,31,12.0,0 days 00:01:18.046000,0 days 00:00:26.957000,0 days 00:00:27.783000,0 days 00:00:23.306000,True,10.0,0 days 01:19:07.704000,0.0,-0.75,0.0,0,0,0.07089241034195132,0.07447808914801594,-0.0359495060373217,78.046,0.014960758665795205,-0.6759912299725204,0.0,0.0,0.0,1.75167565800229,-17.971223021582784,-0.6858407148005677,0.20447589140200226,-0.31237484981978775,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:26.222000,ALB,23,12.0,0 days 00:01:17.102000,0 days 00:00:26.324000,0 days 00:00:27.564000,0 days 00:00:23.214000,True,11.0,0 days 01:19:09.120000,0.0,0.08333333333333333,-1.0,0,0,-0.10508757297748123,-0.007899191273274701,-0.06119648737651005,77.102,-0.06221386527141888,-0.6755125329209866,0.0,0.0,0.0,-0.0001634788294911999,-0.6305543800253853,-0.6856786689858901,0.2169840071020718,-0.4135629421973379,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:30.026000,NOR,4,12.0,0 days 00:01:16.654000,0 days 00:00:26.465000,0 days 00:00:27.084000,0 days 00:00:23.105000,True,12.0,0 days 01:19:13.372000,-1.0,-0.6666666666666666,0.0,0,0,-0.0658882402001673,-0.18845213466240407,-0.09110867178924284,76.654,-0.09883911052975827,-0.674075089514827,0.0,0.0,0.0,1.6551414091875116,-18.149809564113475,-0.6843726895811579,0.31779093956619214,0.47603791216114977,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:35.458000,LEC,16,12.0,0 days 00:01:47.200000,0 days 00:00:54.699000,0 days 00:00:28.615000,0 days 00:00:23.886000,False,13.0,0 days 01:18:48.258000,0.0,-0.8333333333333334,0.0,0 days 01:19:13.942000,0,7.783430636641642,0.38743652435583886,0.12321624588364387,107.19999999999999,2.3983812949640293,-0.6825652009217621,0.0,0.0,0.0,1.065146313552396,13.81294964028782,-0.6825077894427495,0.46174027109750754,0.9106928313975872,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:36.282000,BOT,77,12.0,0 days 00:01:18.907000,0 days 00:00:26.956000,0 days 00:00:27.906000,0 days 00:00:24.045000,True,14.0,0 days 01:19:17.375000,0.0,0.08333333333333333,-1.0,0,0,0.0706144008896296,0.12074478089147939,0.16684961580680593,78.907,0.08534990189666423,-0.6727218237681535,0.0,0.0,0.0,0.08836030734019973,-0.01946677951755921,-0.6822248959018716,0.48357647308237744,-0.3195835002002556,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:37.989000,HUL,27,12.0,0 days 00:01:17.606000,0 days 00:00:26.432000,0 days 00:00:27.802000,0 days 00:00:23.372000,True,15.0,0 days 01:19:20.383000,-1.0,0.08333333333333333,-1.0,0,0,-0.07506255212677315,0.0816249764905017,-0.01783754116355689,77.606,-0.021010464355788506,-0.6717049305965337,0.0,0.0,0.0,0.04373058688899878,-0.6584849767245098,-0.6816388530932812,0.5288123915146192,-0.08383393405427583,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:45.887000,HAM,44,12.0,0 days 00:01:18.597000,0 days 00:00:26.750000,0 days 00:00:28.441000,0 days 00:00:23.406000,True,16.0,0 days 01:19:27.290000,0.0,-0.6666666666666666,0.0,0,0,0.013344453711425702,0.3219860823772797,-0.008507135016466074,78.59700000000001,0.06000654022236713,-0.6693699302187485,0.0,0.0,0.0,0.08509073075036877,-0.24798984341938832,-0.678927332236663,0.7381113275297785,1.5690828994792854,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:49.415000,LAW,40,12.0,0 days 00:01:18.834000,0 days 00:00:26.903000,0 days 00:00:27.982000,0 days 00:00:23.949000,True,17.0,0 days 01:19:30.581000,0.0,-0.75,0.0,0,0,0.055879899916596296,0.14933233026142503,0.14050493962678395,78.834,0.07938194898626584,-0.6682573652493997,0.0,0.0,0.0,2.701896354422104,-27.143461701227334,-0.6777161084354287,0.8316041923387774,0.40234948604986254,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:20:54.172000,RUS,63,12.0,0 days 00:01:17.904000,0 days 00:00:26.846000,0 days 00:00:27.321000,0 days 00:00:23.737000,True,18.0,0 days 01:19:36.268000,0.0,-0.75,0.0,0,0,0.04003336113427809,-0.09930411886402081,0.08232711306256786,77.904,0.003351863963374495,-0.666334801596806,0.0,0.0,0.0,1.7170181461500755,-17.73254337706312,-0.6760829475447055,0.9576658584091826,0.7304765718861338,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:06.532000,STR,18,12.0,0 days 00:01:17.585000,0 days 00:00:26.479000,0 days 00:00:27.417000,0 days 00:00:23.689000,True,19.0,0 days 01:19:48.947000,0.0,-0.6666666666666666,0.0,0,0,-0.06199610786766818,-0.06319353018619495,0.06915477497255736,77.58500000000001,-0.022727272727273203,-0.6620485022208193,0.0,0.0,0.0,0.15358836030734066,-1.813796022005931,-0.6718395444315376,1.2852088881822075,2.7603791216124502,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:12.440000,SAR,2,12.0,0 days 00:01:18.688000,0 days 00:00:26.555000,0 days 00:00:27.881000,0 days 00:00:24.252000,True,20.0,0 days 01:19:53.752000,0.0,0.08333333333333333,-1.0,0,0,-0.04086738949124325,0.11134098175662945,0.22365532381997752,78.688,0.06744604316546786,-0.6604241100367656,0.0,0.0,0.0,0.1582475069478509,-0.92848074481591,-0.6698112252088357,1.4417723363940989,1.037778667734488,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,0.3333333333333333,-1.7142857142857137,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:22.850000,VER,1,13.0,0 days 00:01:18.775000,0 days 00:00:27.130000,0 days 00:00:28.012000,0 days 00:00:23.633000,True,1.0,0 days 01:20:04.075000,0.0,-0.75,0.0,0,0,0.11898804559354938,0.16061688922324605,0.05378704720087762,78.77499999999999,0.07455853499019018,-0.6569342868284442,0.0,0.0,0.0,1.648929213666832,-16.29030892932718,-0.6662372910334249,-0.7822607359117918,-0.5395808303297519,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:26.690000,PER,11,13.0,0 days 00:01:38.175000,0 days 00:00:46.063000,0 days 00:00:27.944000,0 days 00:00:24.168000,False,2.0,0 days 01:19:48.515000,0.0,-0.8333333333333334,0.0,0 days 01:20:06.441000,0,5.382541006394216,0.1350385555764522,0.20060373216245841,98.17500000000001,1.6605624591236101,-0.6621945453890838,0.0,0.0,0.0,0.8646395291809716,8.250528988573878,-0.6649189522021494,-0.6804997946230883,0.48564944600177357,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:27.918000,ALO,14,13.0,0 days 00:01:17.643000,0 days 00:00:26.406000,0 days 00:00:27.557000,0 days 00:00:23.680000,True,3.0,0 days 01:20:10.275000,0.0,-0.6666666666666666,0.0,0,0,-0.08229079788712895,-0.010532255031033382,0.0666849615806802,77.643,-0.017985611510791276,-0.6548382969135363,0.0,0.0,0.0,0.009645250940004027,-0.2742276766821829,-0.6644973584300644,-0.6479574936068025,-0.2117207315445417,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:30.905000,GAS,10,13.0,0 days 00:01:17.151000,0 days 00:00:26.600000,0 days 00:00:27.129000,0 days 00:00:23.422000,True,4.0,0 days 01:20:13.754000,0.0,-0.75,0.0,0,0,-0.028356964136780727,-0.17152529621967255,-0.004116355653128588,77.151,-0.0582079790712887,-0.6536621761209613,0.0,0.0,0.0,1.657266633970902,-17.75116377486252,-0.6634718693443822,-0.5688012614116537,0.2579094913896267,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:31.493000,SAI,55,13.0,0 days 00:01:16.472000,0 days 00:00:26.463000,0 days 00:00:26.996000,0 days 00:00:23.013000,True,5.0,0 days 01:20:15.021000,0.0,-0.6666666666666666,0.0,0,0,-0.06644425910480975,-0.22155350761707812,-0.11635565312843021,76.47200000000001,-0.11371811641595858,-0.6532338504399633,0.0,0.0,0.0,0.01111656040542831,-1.2805755395683538,-0.6632699987108431,-0.5532191172768215,-0.38259244426649297,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:33.636000,ZHO,24,13.0,0 days 00:01:18.607000,0 days 00:00:27.304000,0 days 00:00:27.520000,0 days 00:00:23.783000,True,6.0,0 days 01:20:15.029000,0.0,-0.6666666666666666,0.0,0,0,0.16736169029746914,-0.024449877750611727,0.09495060373216252,78.607,0.06082406801831261,-0.6532311459368471,0.0,0.0,0.0,0.14484224292954115,-0.8582310622090554,-0.6625342695141183,-0.4964290919690873,0.0325724202375751,False,False,True,False,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:39.616000,MAG,20,13.0,0 days 00:01:17.963000,0 days 00:00:26.370000,0 days 00:00:27.687000,0 days 00:00:23.906000,True,7.0,0 days 01:20:21.653000,0.0,-0.5833333333333334,0.0,0,0,-0.09229913817069797,0.03836750047019007,0.128704720087815,77.963,0.008175277959450156,-0.6509918173567907,0.0,0.0,0.0,0.045610593428151644,-0.37579348286077363,-0.66048123143833,-0.33795762610803554,1.0570017354156749,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:41.385000,PIA,81,13.0,0 days 00:01:16.534000,0 days 00:00:25.918000,0 days 00:00:27.092000,0 days 00:00:23.524000,True,8.0,0 days 01:20:24.851000,0.0,0.16666666666666666,-1.0,0,0,-0.21795941061996169,-0.18544291893925224,0.023874862788144838,76.53399999999999,-0.10864944408109824,-0.6499106922361658,0.0,0.0,0.0,-0.062203694621546186,-0.46889547185779906,-0.6598739029506929,-0.29107869247789386,-0.06728073688424517,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:42.708000,TSU,22,13.0,0 days 00:01:17.809000,0 days 00:00:26.617000,0 days 00:00:27.626000,0 days 00:00:23.566000,True,9.0,0 days 01:20:24.899000,0.0,-0.6666666666666666,0.0,0,0,-0.02363080344731744,0.015422230581154925,0.03540065861690391,77.809,-0.004414650098103503,-0.6498944652174695,0.0,0.0,0.0,0.028690534575773537,-0.33093525179856675,-0.65941969402523,-0.256018868174523,-0.18635696168743446,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 01:21:42.846000,OCO,31,13.0,0 days 00:01:17.096000,0 days 00:00:26.226000,0 days 00:00:27.583000,0 days 00:00:23.287000,True,10.0,0 days 01:20:25.750000,0.0,-0.6666666666666666,0.0,0,0,-0.13233249930497706,-0.0007523039307889578,-0.04116355653128491,77.096,-0.06270438194898593,-0.6496067736985041,0.0,0.0,0.0,0.015121791727972582,-0.7939060516292894,-0.659372316223481,-0.25236183434695625,-0.5027366172740476,False,False,False,True,False,-0.35294117647058887,-0.18181818181818182,-0.2857142857143321,1.0,-0.15151515151515157,-0.5333333333333333,-1.5714285714285707,TRACK CLEAR,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
