Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,Compound,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval
0 days 02:23:25.071000,MAG,20,58.0,0 days 00:01:16.560000,0 days 00:00:26.253000,0 days 00:00:27.306000,0 days 00:00:23.001000,True,16.0,0 days 02:22:08.511000,MEDIUM,True,23.0,3.0,0,0,-0.13157266725001962,-0.10433145009416096,-0.11973575557390542,76.56,-0.11632904362942721,0.6021593090941116,0.0,0.0,0.0,-0.1256489136704482,0.11244315832988529,0.6481871633697248,1.2079059690642275,0.8865624171746838
0 days 02:23:26.115000,BOT,77,58.0,0 days 00:01:15.995000,0 days 00:00:26.128000,0 days 00:00:26.804000,0 days 00:00:23.063000,True,17.0,0 days 02:22:10.120000,SOFT,True,11.0,2.0,0,0,-0.1713467504574017,-0.2934086629001882,-0.10266996972199308,75.995,-0.17089600888523987,0.6027032522833193,0.0,0.0,0.0,-0.23562776389156004,0.5911533691608155,0.6485526539200086,1.237963622753412,-0.24171746620731904
0 days 02:23:31.487000,LAW,40,58.0,0 days 00:01:15.081000,0 days 00:00:25.795000,0 days 00:00:26.546000,0 days 00:00:22.740000,True,18.0,0 days 02:22:16.406000,SOFT,True,12.0,4.0,0,0,-0.27730490812186703,-0.39058380414312566,-0.19157720891824964,75.081,-0.2591689402902187,0.6048283156067243,0.0,0.0,0.0,-0.2238031147856184,-0.26622571310459203,0.6504333198549942,1.3926281013150301,0.9053803339517601
0 days 02:23:33.398000,VER,1,59.0,0 days 00:01:13.943000,0 days 00:00:25.379000,0 days 00:00:26.248000,0 days 00:00:22.316000,True,1.0,0 days 02:22:19.455000,SOFT,False,11.0,3.0,0,0,-0.4096730570360347,-0.502824858757061,-0.3082851637764933,73.943,-0.36907550039838743,0.6058590693568133,0.0,0.0,0.0,-0.37213997308210045,0.06862339809838673,0.6511023356036459,-0.6812348398148784,-0.5184203551550569
0 days 02:23:43.852000,PER,11,59.0,0 days 00:01:14.231000,0 days 00:00:25.463000,0 days 00:00:26.255000,0 days 00:00:22.513000,True,2.0,0 days 02:22:29.621000,SOFT,False,15.0,3.0,0,0,-0.38294487312067405,-0.5001883239171371,-0.25406000550509156,74.23100000000001,-0.34126083492285836,0.609295816691483,0.0,0.0,0.0,-0.3313785810421075,-0.043819760231510296,0.6547621423207599,-0.3802552309386644,2.2523191094617423
0 days 02:23:53.482000,ALO,14,59.0,0 days 00:01:14.158000,0 days 00:00:25.304000,0 days 00:00:26.390000,0 days 00:00:22.464000,True,3.0,0 days 02:22:39.324000,SOFT,False,13.0,3.0,0,0,-0.43353750696046484,-0.44934086629001785,-0.2675474814203139,74.158,-0.34831107999130784,0.6125760409083143,0.0,0.0,0.0,-0.36098827148625356,0.15047540305911775,0.6581334775690678,-0.1029992874263199,2.033925258414943
0 days 02:24:02.613000,SAI,55,59.0,0 days 00:01:15.288000,0 days 00:00:25.909000,0 days 00:00:26.894000,0 days 00:00:22.485000,True,4.0,0 days 02:22:47.325000,SOFT,False,20.0,3.0,0,0,-0.24103094423673546,-0.25951035781544246,-0.2617671345995045,75.288,-0.23917714947968255,0.6152808820872141,0.0,0.0,0.0,-0.23658911747740802,0.014882182720121163,0.6613301195371152,0.15989001892996504,1.9016697588123248
0 days 02:24:02.844000,GAS,10,59.0,0 days 00:01:14.991000,0 days 00:00:26.015000,0 days 00:00:26.533000,0 days 00:00:22.443000,True,5.0,0 days 02:22:47.853000,SOFT,True,13.0,3.0,0,0,-0.20730252167687493,-0.3954802259886993,-0.27332782824112245,74.991,-0.26786102325132194,0.6154593792928702,0.0,0.0,0.0,-0.2186118054220343,-0.38528317486565533,0.6614109895726666,0.16654070667155782,-0.4571958653589624
0 days 02:24:07.961000,ALB,23,59.0,0 days 00:01:14.483000,0 days 00:00:25.432000,0 days 00:00:26.618000,0 days 00:00:22.433000,True,6.0,0 days 02:22:53.478000,MEDIUM,True,15.0,1.0,0,0,-0.3928088457561056,-0.36346516007532936,-0.27608037434627014,74.483,-0.3169230026317692,0.6173609830463148,0.0,0.0,0.0,-0.3025379734666415,-0.08350558081851965,0.6632023833904848,0.3138635169469941,0.8377948582027526
0 days 02:24:12.344000,HAM,44,59.0,0 days 00:01:15.670000,0 days 00:00:25.707000,0 days 00:00:27.411000,0 days 00:00:22.552000,True,7.0,0 days 02:22:56.674000,SOFT,True,14.0,3.0,0,0,-0.3053058626998643,-0.06478342749529076,-0.2433250756950178,75.67,-0.2022840862447785,0.6184414320411615,0.0,0.0,0.0,-0.37069794270332707,1.4840843323687551,0.664736813545556,0.4400538389007627,0.6432547044793172
0 days 02:24:13.078000,RUS,63,59.0,0 days 00:01:16.832000,0 days 00:00:25.890000,0 days 00:00:27.666000,0 days 00:00:23.276000,True,8.0,0 days 02:22:56.246000,HARD,True,43.0,3.0,0,0,-0.24707660488425703,0.03126177024482182,-0.04404073768235619,76.832,-0.09005963734698362,0.6182967411244544,0.0,0.0,0.0,-0.23937704287637077,1.3154195948739154,0.6649937772083032,0.46118632722245656,-0.3238802014313806
0 days 02:24:13.905000,OCO,31,59.0,0 days 00:01:15.294000,0 days 00:00:25.705000,0 days 00:00:26.900000,0 days 00:00:22.689000,True,9.0,0 days 02:22:58.611000,SOFT,True,16.0,3.0,0,0,-0.3059422480311832,-0.2572504708097927,-0.20561519405450024,75.294,-0.23859767728227568,0.6190962598581254,0.0,0.0,0.0,-0.17160161507402524,-0.5390657296403504,0.6652832989373116,0.4849963651544159,-0.29923138086399337
0 days 02:24:15.856000,NOR,4,59.0,0 days 00:01:15.085000,0 days 00:00:25.616000,0 days 00:00:26.860000,0 days 00:00:22.609000,True,10.0,0 days 02:23:00.771000,SOFT,False,20.0,3.0,0,0,-0.33426139527483884,-0.27231638418079046,-0.22763556289567782,75.08500000000001,-0.25878262549194836,0.6198264756994482,0.0,0.0,0.0,-0.2580273024418392,0.031417941298054454,0.6659663181553229,0.541167325257488,-0.0013252054068669179
0 days 02:24:17.010000,PIA,81,59.0,0 days 00:01:14.773000,0 days 00:00:25.569000,0 days 00:00:26.646000,0 days 00:00:22.558000,True,11.0,0 days 02:23:02.237000,MEDIUM,True,13.0,2.0,0,0,-0.3492164505608147,-0.35291902071562986,-0.2416735480319294,74.773,-0.28891517975710496,0.6203220758954565,0.0,0.0,0.0,-0.2862910978657958,0.01653575857792154,0.6663703182463453,0.5743919731093172,-0.21256294725697003
0 days 02:24:26.524000,TSU,22,59.0,0 days 00:01:16.960000,0 days 00:00:26.315000,0 days 00:00:27.458000,0 days 00:00:23.187000,True,12.0,0 days 02:23:09.564000,SOFT,True,49.0,2.0,0,0,-0.11184472197915774,-0.04708097928436909,-0.06853839801816641,76.96,-0.07769756380230389,0.6227990626868327,0.0,0.0,0.0,-0.0541242068832919,-0.1719718892104287,0.6697010434335104,0.8483081773228635,2.003180492976306
0 days 02:24:31.592000,ZHO,24,59.0,0 days 00:01:15.968000,0 days 00:00:25.970000,0 days 00:00:26.996000,0 days 00:00:23.002000,True,13.0,0 days 02:23:15.624000,SOFT,True,22.0,3.0,0,0,-0.22162119163153304,-0.22109227871939718,-0.11946050096339134,75.96799999999999,-0.17350363377357084,0.6248477237972102,0.0,0.0,0.0,-0.17929244376081607,0.08433236874741984,0.6714752830013635,0.9942202356531443,0.824807845215987
0 days 02:24:33.211000,STR,18,59.0,0 days 00:01:15.978000,0 days 00:00:25.904000,0 days 00:00:27.243000,0 days 00:00:22.831000,True,14.0,0 days 02:23:17.233000,SOFT,True,25.0,4.0,0,0,-0.24262190756503044,-0.12806026365348389,-0.1665290393614093,75.978,-0.1725378467778936,0.6253916669864179,0.0,0.0,0.0,-0.15900788309940497,-0.08185200496073101,0.6720420734236905,1.0408326315561967,-0.08931884442099826
0 days 02:24:35.037000,HUL,27,59.0,0 days 00:01:15.267000,0 days 00:00:25.786000,0 days 00:00:26.832000,0 days 00:00:22.649000,True,15.0,0 days 02:23:19.770000,SOFT,True,11.0,2.0,0,0,-0.2801686421127987,-0.28286252354048863,-0.21662537847508903,75.267,-0.24120530217060665,0.6262493325370827,0.0,0.0,0.0,-0.27686983272447696,0.34394377842083385,0.6726813317999533,1.0934047346562528,-0.034455340577816705
